x,y,date,driver_number,led_num
0,0,2023-08-27T12:08:09.554Z,20,41
0,0,2023-08-27T12:08:09.554Z,22,41
0,0,2023-08-27T12:08:09.554Z,23,41
0,0,2023-08-27T12:08:09.554Z,24,41
0,0,2023-08-27T12:08:09.554Z,27,41
0,0,2023-08-27T12:08:09.554Z,31,41
0,0,2023-08-27T12:08:09.554Z,40,41
0,0,2023-08-27T12:08:09.554Z,44,41
0,0,2023-08-27T12:08:09.554Z,55,41
0,0,2023-08-27T12:08:09.554Z,63,41
0,0,2023-08-27T12:08:09.554Z,77,41
0,0,2023-08-27T12:08:09.554Z,81,41
0,0,2023-08-27T12:08:09.894Z,1,41
0,0,2023-08-27T12:08:09.894Z,2,41
0,0,2023-08-27T12:08:09.894Z,4,41
0,0,2023-08-27T12:08:09.894Z,10,41
0,0,2023-08-27T12:08:09.894Z,11,41
0,0,2023-08-27T12:08:09.894Z,14,41
0,0,2023-08-27T12:08:09.894Z,16,41
0,0,2023-08-27T12:08:09.894Z,18,41
0,0,2023-08-27T12:08:09.894Z,20,41
0,0,2023-08-27T12:08:09.894Z,22,41
0,0,2023-08-27T12:08:09.894Z,23,41
0,0,2023-08-27T12:08:09.894Z,24,41
0,0,2023-08-27T12:08:09.894Z,27,41
0,0,2023-08-27T12:08:09.894Z,31,41
0,0,2023-08-27T12:08:09.894Z,40,41
0,0,2023-08-27T12:08:09.894Z,44,41
0,0,2023-08-27T12:08:09.894Z,55,41
0,0,2023-08-27T12:08:09.894Z,63,41
0,0,2023-08-27T12:08:09.894Z,77,41
0,0,2023-08-27T12:08:09.894Z,81,41
0,0,2023-08-27T12:08:10.174Z,1,41
0,0,2023-08-27T12:08:10.174Z,2,41
0,0,2023-08-27T12:08:10.174Z,4,41
0,0,2023-08-27T12:08:10.174Z,10,41
0,0,2023-08-27T12:08:10.174Z,11,41
0,0,2023-08-27T12:08:10.174Z,14,41
0,0,2023-08-27T12:08:10.174Z,16,41
0,0,2023-08-27T12:08:10.174Z,18,41
0,0,2023-08-27T12:08:10.174Z,20,41
0,0,2023-08-27T12:08:10.174Z,22,41
0,0,2023-08-27T12:08:10.174Z,23,41
0,0,2023-08-27T12:08:10.174Z,24,41
0,0,2023-08-27T12:08:10.174Z,27,41
0,0,2023-08-27T12:08:10.174Z,31,41
0,0,2023-08-27T12:08:10.174Z,40,41
0,0,2023-08-27T12:08:10.174Z,44,41
0,0,2023-08-27T12:08:10.174Z,55,41
0,0,2023-08-27T12:08:10.174Z,63,41
0,0,2023-08-27T12:08:10.174Z,77,41
0,0,2023-08-27T12:08:10.174Z,81,41
0,0,2023-08-27T12:08:10.374Z,1,41
0,0,2023-08-27T12:08:10.374Z,2,41
0,0,2023-08-27T12:08:10.374Z,4,41
0,0,2023-08-27T12:08:10.374Z,10,41
0,0,2023-08-27T12:08:10.374Z,11,41
0,0,2023-08-27T12:08:10.374Z,14,41
0,0,2023-08-27T12:08:10.374Z,16,41
0,0,2023-08-27T12:08:10.374Z,18,41
0,0,2023-08-27T12:08:10.374Z,20,41
0,0,2023-08-27T12:08:10.374Z,22,41
0,0,2023-08-27T12:08:10.374Z,23,41
0,0,2023-08-27T12:08:10.374Z,24,41
0,0,2023-08-27T12:08:10.374Z,27,41
0,0,2023-08-27T12:08:10.374Z,31,41
0,0,2023-08-27T12:08:10.374Z,40,41
0,0,2023-08-27T12:08:10.374Z,44,41
0,0,2023-08-27T12:08:10.374Z,55,41
0,0,2023-08-27T12:08:10.374Z,63,41
0,0,2023-08-27T12:08:10.374Z,77,41
0,0,2023-08-27T12:08:10.374Z,81,41
0,0,2023-08-27T12:08:10.714Z,1,41
0,0,2023-08-27T12:08:10.714Z,2,41
0,0,2023-08-27T12:08:10.714Z,4,41
0,0,2023-08-27T12:08:10.714Z,10,41
0,0,2023-08-27T12:08:10.714Z,11,41
0,0,2023-08-27T12:08:10.714Z,14,41
0,0,2023-08-27T12:08:10.714Z,16,41
0,0,2023-08-27T12:08:10.714Z,18,41
0,0,2023-08-27T12:08:10.714Z,20,41
0,0,2023-08-27T12:08:10.714Z,22,41
0,0,2023-08-27T12:08:10.714Z,23,41
0,0,2023-08-27T12:08:10.714Z,24,41
0,0,2023-08-27T12:08:10.714Z,27,41
0,0,2023-08-27T12:08:10.714Z,31,41
0,0,2023-08-27T12:08:10.714Z,40,41
0,0,2023-08-27T12:08:10.714Z,44,41
0,0,2023-08-27T12:08:10.714Z,55,41
0,0,2023-08-27T12:08:10.714Z,63,41
0,0,2023-08-27T12:08:10.714Z,77,41
0,0,2023-08-27T12:08:10.714Z,81,41
0,0,2023-08-27T12:08:11.234Z,1,41
0,0,2023-08-27T12:08:11.234Z,2,41
0,0,2023-08-27T12:08:11.234Z,4,41
0,0,2023-08-27T12:08:11.234Z,10,41
0,0,2023-08-27T12:08:11.234Z,11,41
0,0,2023-08-27T12:08:11.234Z,14,41
0,0,2023-08-27T12:08:11.234Z,16,41
0,0,2023-08-27T12:08:11.234Z,18,41
0,0,2023-08-27T12:08:11.234Z,20,41
0,0,2023-08-27T12:08:11.234Z,22,41
0,0,2023-08-27T12:08:11.234Z,23,41
0,0,2023-08-27T12:08:11.234Z,24,41
0,0,2023-08-27T12:08:11.234Z,27,41
0,0,2023-08-27T12:08:11.234Z,31,41
0,0,2023-08-27T12:08:11.234Z,40,41
0,0,2023-08-27T12:08:11.234Z,44,41
0,0,2023-08-27T12:08:11.234Z,55,41
0,0,2023-08-27T12:08:11.234Z,63,41
0,0,2023-08-27T12:08:11.234Z,77,41
0,0,2023-08-27T12:08:11.234Z,81,41
0,0,2023-08-27T12:08:11.454Z,1,41
0,0,2023-08-27T12:08:11.454Z,2,41
0,0,2023-08-27T12:08:11.454Z,4,41
0,0,2023-08-27T12:08:11.454Z,10,41
0,0,2023-08-27T12:08:11.454Z,11,41
0,0,2023-08-27T12:08:11.454Z,14,41
0,0,2023-08-27T12:08:11.454Z,16,41
0,0,2023-08-27T12:08:11.454Z,18,41
0,0,2023-08-27T12:08:11.454Z,20,41
0,0,2023-08-27T12:08:11.454Z,22,41
0,0,2023-08-27T12:08:11.454Z,23,41
0,0,2023-08-27T12:08:11.454Z,24,41
0,0,2023-08-27T12:08:11.454Z,27,41
0,0,2023-08-27T12:08:11.454Z,31,41
0,0,2023-08-27T12:08:11.454Z,40,41
0,0,2023-08-27T12:08:11.454Z,44,41
0,0,2023-08-27T12:08:11.454Z,55,41
0,0,2023-08-27T12:08:11.454Z,63,41
0,0,2023-08-27T12:08:11.454Z,77,41
0,0,2023-08-27T12:08:11.454Z,81,41
0,0,2023-08-27T12:08:11.834Z,1,41
0,0,2023-08-27T12:08:11.834Z,2,41
0,0,2023-08-27T12:08:11.834Z,4,41
0,0,2023-08-27T12:08:11.834Z,10,41
0,0,2023-08-27T12:08:11.834Z,11,41
0,0,2023-08-27T12:08:11.834Z,14,41
0,0,2023-08-27T12:08:11.834Z,16,41
0,0,2023-08-27T12:08:11.834Z,18,41
0,0,2023-08-27T12:08:11.834Z,20,41
0,0,2023-08-27T12:08:11.834Z,22,41
0,0,2023-08-27T12:08:11.834Z,23,41
0,0,2023-08-27T12:08:11.834Z,24,41
0,0,2023-08-27T12:08:11.834Z,27,41
0,0,2023-08-27T12:08:11.834Z,31,41
0,0,2023-08-27T12:08:11.834Z,40,41
0,0,2023-08-27T12:08:11.834Z,44,41
0,0,2023-08-27T12:08:11.834Z,55,41
0,0,2023-08-27T12:08:11.834Z,63,41
0,0,2023-08-27T12:08:11.834Z,77,41
0,0,2023-08-27T12:08:11.834Z,81,41
0,0,2023-08-27T12:08:11.994Z,1,41
0,0,2023-08-27T12:08:11.994Z,2,41
0,0,2023-08-27T12:08:11.994Z,4,41
0,0,2023-08-27T12:08:11.994Z,10,41
0,0,2023-08-27T12:08:11.994Z,11,41
0,0,2023-08-27T12:08:11.994Z,14,41
0,0,2023-08-27T12:08:11.994Z,16,41
0,0,2023-08-27T12:08:11.994Z,18,41
0,0,2023-08-27T12:08:11.994Z,20,41
0,0,2023-08-27T12:08:11.994Z,22,41
0,0,2023-08-27T12:08:11.994Z,23,41
0,0,2023-08-27T12:08:11.994Z,24,41
0,0,2023-08-27T12:08:11.994Z,27,41
0,0,2023-08-27T12:08:11.994Z,31,41
0,0,2023-08-27T12:08:11.994Z,40,41
0,0,2023-08-27T12:08:11.994Z,44,41
0,0,2023-08-27T12:08:11.994Z,55,41
