x,y,date,driver_number,led_num
1254,1634,2023-08-27T12:13:00.174Z,1,25
1460,-76,2023-08-27T12:13:00.174Z,2,29
299,2859,2023-08-27T12:13:00.174Z,4,47
-976,-48,2023-08-27T12:13:00.174Z,10,40
409,3197,2023-08-27T12:13:00.174Z,11,48
6134,2636,2023-08-27T12:13:00.174Z,14,13
1522,3544,2023-08-27T12:13:00.174Z,16,65
7183,2456,2023-08-27T12:13:00.174Z,18,11
1195,5280,2023-08-27T12:13:00.174Z,20,53
7394,1781,2023-08-27T12:13:00.174Z,22,9
635,3809,2023-08-27T12:13:00.174Z,23,50
7996,3556,2023-08-27T12:13:00.174Z,24,85
-1007,-467,2023-08-27T12:13:00.174Z,27,39
7159,82,2023-08-27T12:13:00.174Z,31,95
3960,2243,2023-08-27T12:13:00.174Z,40,18
814,4281,2023-08-27T12:13:00.174Z,44,51
3526,2972,2023-08-27T12:13:00.174Z,55,75
785,4204,2023-08-27T12:13:00.174Z,63,51
1777,6565,2023-08-27T12:13:00.174Z,77,57
2098,5771,2023-08-27T12:13:00.174Z,81,60
1215,1536,2023-08-27T12:13:00.594Z,1,25
1502,-318,2023-08-27T12:13:00.594Z,2,30
303,2875,2023-08-27T12:13:00.594Z,4,47
-877,220,2023-08-27T12:13:00.594Z,10,41
421,3231,2023-08-27T12:13:00.594Z,11,48
5901,2641,2023-08-27T12:13:00.594Z,14,14
1363,3463,2023-08-27T12:13:00.594Z,16,66
7056,2507,2023-08-27T12:13:00.594Z,18,11
1223,5341,2023-08-27T12:13:00.594Z,20,53
7447,1906,2023-08-27T12:13:00.594Z,22,9
649,3845,2023-08-27T12:13:00.594Z,23,50
8222,3459,2023-08-27T12:13:00.594Z,24,86
-1003,-186,2023-08-27T12:13:00.594Z,27,40
6942,66,2023-08-27T12:13:00.594Z,31,96
3716,2152,2023-08-27T12:13:00.594Z,40,19
814,4282,2023-08-27T12:13:00.594Z,44,51
3808,2918,2023-08-27T12:13:00.594Z,55,75
798,4240,2023-08-27T12:13:00.594Z,63,51
1862,6599,2023-08-27T12:13:00.594Z,77,57
2043,5586,2023-08-27T12:13:00.594Z,81,60
1206,1451,2023-08-27T12:13:01.014Z,1,26
1534,-503,2023-08-27T12:13:01.014Z,2,30
306,2885,2023-08-27T12:13:01.014Z,4,47
-771,475,2023-08-27T12:13:01.014Z,10,42
431,3257,2023-08-27T12:13:01.014Z,11,48
5721,2635,2023-08-27T12:13:01.014Z,14,14
1233,3419,2023-08-27T12:13:01.014Z,16,66
6949,2533,2023-08-27T12:13:01.014Z,18,11
1243,5386,2023-08-27T12:13:01.014Z,20,54
7458,2004,2023-08-27T12:13:01.014Z,22,10
659,3873,2023-08-27T12:13:01.014Z,23,50
8369,3353,2023-08-27T12:13:01.014Z,24,86
-956,22,2023-08-27T12:13:01.014Z,27,41
6778,71,2023-08-27T12:13:01.014Z,31,96
3508,2086,2023-08-27T12:13:01.014Z,40,19
814,4282,2023-08-27T12:13:01.014Z,44,51
4011,2882,2023-08-27T12:13:01.014Z,55,76
807,4261,2023-08-27T12:13:01.014Z,63,51
1927,6607,2023-08-27T12:13:01.014Z,77,57
2012,5362,2023-08-27T12:13:01.014Z,81,61
1213,1358,2023-08-27T12:13:01.194Z,1,26
1565,-681,2023-08-27T12:13:01.194Z,2,31
355,3053,2023-08-27T12:13:01.194Z,4,48
-693,679,2023-08-27T12:13:01.194Z,10,42
440,3282,2023-08-27T12:13:01.194Z,11,48
5535,2622,2023-08-27T12:13:01.194Z,14,14
1100,3372,2023-08-27T12:13:01.194Z,16,66
6831,2553,2023-08-27T12:13:01.194Z,18,11
1269,5443,2023-08-27T12:13:01.194Z,20,54
7449,2098,2023-08-27T12:13:01.194Z,22,10
670,3900,2023-08-27T12:13:01.194Z,23,50
8490,3225,2023-08-27T12:13:01.194Z,24,87
-877,221,2023-08-27T12:13:01.194Z,27,41
6610,89,2023-08-27T12:13:01.194Z,31,1
3303,2024,2023-08-27T12:13:01.194Z,40,20
814,4282,2023-08-27T12:13:01.194Z,44,51
4222,2857,2023-08-27T12:13:01.194Z,55,76
817,4288,2023-08-27T12:13:01.194Z,63,51
1993,6601,2023-08-27T12:13:01.194Z,77,57
1948,5223,2023-08-27T12:13:01.194Z,81,61
1225,1273,2023-08-27T12:13:01.574Z,1,26
1587,-817,2023-08-27T12:13:01.574Z,2,31
358,3061,2023-08-27T12:13:01.574Z,4,48
-625,854,2023-08-27T12:13:01.574Z,10,43
504,3454,2023-08-27T12:13:01.574Z,11,49
5370,2606,2023-08-27T12:13:01.574Z,14,15
991,3324,2023-08-27T12:13:01.574Z,16,67
6721,2570,2023-08-27T12:13:01.574Z,18,12
1297,5503,2023-08-27T12:13:01.574Z,20,54
7429,2172,2023-08-27T12:13:01.574Z,22,10
679,3924,2023-08-27T12:13:01.574Z,23,50
8575,3100,2023-08-27T12:13:01.574Z,24,87
-782,447,2023-08-27T12:13:01.574Z,27,42
6463,115,2023-08-27T12:13:01.574Z,31,1
3127,1966,2023-08-27T12:13:01.574Z,40,20
814,4282,2023-08-27T12:13:01.574Z,44,51
4414,2852,2023-08-27T12:13:01.574Z,55,77
826,4311,2023-08-27T12:13:01.574Z,63,51
2051,6585,2023-08-27T12:13:01.574Z,77,57
1893,5099,2023-08-27T12:13:01.574Z,81,61
1236,1211,2023-08-27T12:13:01.754Z,1,26
1593,-868,2023-08-27T12:13:01.754Z,2,31
360,3067,2023-08-27T12:13:01.754Z,4,48
-579,972,2023-08-27T12:13:01.754Z,10,43
508,3470,2023-08-27T12:13:01.754Z,11,49
5254,2591,2023-08-27T12:13:01.754Z,14,15
884,3266,2023-08-27T12:13:01.754Z,16,67
6639,2582,2023-08-27T12:13:01.754Z,18,12
1308,5530,2023-08-27T12:13:01.754Z,20,54
7406,2225,2023-08-27T12:13:01.754Z,22,10
685,3941,2023-08-27T12:13:01.754Z,23,50
8622,3007,2023-08-27T12:13:01.754Z,24,87
-736,566,2023-08-27T12:13:01.754Z,27,42
6361,140,2023-08-27T12:13:01.754Z,31,1
3006,1924,2023-08-27T12:13:01.754Z,40,20
814,4282,2023-08-27T12:13:01.754Z,44,51
4547,2862,2023-08-27T12:13:01.754Z,55,77
832,4328,2023-08-27T12:13:01.754Z,63,51
2088,6568,2023-08-27T12:13:01.754Z,77,57
1857,5008,2023-08-27T12:13:01.754Z,81,62
1249,1131,2023-08-27T12:13:01.974Z,1,26
1602,-970,2023-08-27T12:13:01.974Z,2,31
362,3074,2023-08-27T12:13:01.974Z,4,48
-524,1114,2023-08-27T12:13:01.974Z,10,43
514,3489,2023-08-27T12:13:01.974Z,11,49
5112,2568,2023-08-27T12:13:01.974Z,14,15
785,3233,2023-08-27T12:13:01.974Z,16,67
6535,2596,2023-08-27T12:13:01.974Z,18,12
1321,5565,2023-08-27T12:13:01.974Z,20,54
7374,2282,2023-08-27T12:13:01.974Z,22,10
693,3961,2023-08-27T12:13:01.974Z,23,50
8666,2886,2023-08-27T12:13:01.974Z,24,87
-683,705,2023-08-27T12:13:01.974Z,27,42
6236,177,2023-08-27T12:13:01.974Z,31,1
2866,1870,2023-08-27T12:13:01.974Z,40,21
814,4282,2023-08-27T12:13:01.974Z,44,51
4710,2890,2023-08-27T12:13:01.974Z,55,77
839,4347,2023-08-27T12:13:01.974Z,63,51
2131,6538,2023-08-27T12:13:01.974Z,77,58
1818,4892,2023-08-27T12:13:01.974Z,81,62
1275,979,2023-08-27T12:13:02.234Z,1,27
1593,-1138,2023-08-27T12:13:02.234Z,2,32
367,3087,2023-08-27T12:13:02.234Z,4,48
-431,1352,2023-08-27T12:13:02.234Z,10,44
526,3521,2023-08-27T12:13:02.234Z,11,49
4864,2518,2023-08-27T12:13:02.234Z,14,16
689,3121,2023-08-27T12:13:02.234Z,16,67
6346,2618,2023-08-27T12:13:02.234Z,18,13
1343,5624,2023-08-27T12:13:02.234Z,20,54
7295,2376,2023-08-27T12:13:02.234Z,22,10
706,3997,2023-08-27T12:13:02.234Z,23,50
8702,2664,2023-08-27T12:13:02.234Z,24,88
-596,928,2023-08-27T12:13:02.234Z,27,43
6025,263,2023-08-27T12:13:02.234Z,31,2
2660,1785,2023-08-27T12:13:02.234Z,40,21
814,4282,2023-08-27T12:13:02.234Z,44,51
4985,2979,2023-08-27T12:13:02.234Z,55,78
852,4382,2023-08-27T12:13:02.234Z,63,51
2193,6472,2023-08-27T12:13:02.234Z,77,58
1776,4679,2023-08-27T12:13:02.234Z,81,62
1295,864,2023-08-27T12:13:02.614Z,1,27
1563,-1247,2023-08-27T12:13:02.614Z,2,32
371,3098,2023-08-27T12:13:02.614Z,4,48
-370,1512,2023-08-27T12:13:02.614Z,10,44
534,3542,2023-08-27T12:13:02.614Z,11,49
4692,2476,2023-08-27T12:13:02.614Z,14,16
655,3029,2023-08-27T12:13:02.614Z,16,67
6209,2630,2023-08-27T12:13:02.614Z,18,13
1359,5664,2023-08-27T12:13:02.614Z,20,54
7227,2430,2023-08-27T12:13:02.614Z,22,11
715,4021,2023-08-27T12:13:02.614Z,23,50
8699,2505,2023-08-27T12:13:02.614Z,24,88
-541,1071,2023-08-27T12:13:02.614Z,27,43
5893,336,2023-08-27T12:13:02.614Z,31,2
2532,1727,2023-08-27T12:13:02.614Z,40,22
814,4282,2023-08-27T12:13:02.614Z,44,51
5165,3066,2023-08-27T12:13:02.614Z,55,79
861,4405,2023-08-27T12:13:02.614Z,63,51
2224,6417,2023-08-27T12:13:02.614Z,77,58
1770,4523,2023-08-27T12:13:02.614Z,81,63
1308,791,2023-08-27T12:13:02.774Z,1,27
1535,-1310,2023-08-27T12:13:02.774Z,2,32
374,3105,2023-08-27T12:13:02.774Z,4,48
-333,1608,2023-08-27T12:13:02.774Z,10,44
539,3556,2023-08-27T12:13:02.774Z,11,49
4585,2448,2023-08-27T12:13:02.774Z,14,17
646,2970,2023-08-27T12:13:02.774Z,16,68
6122,2636,2023-08-27T12:13:02.774Z,18,13
1369,5691,2023-08-27T12:13:02.774Z,20,54
7175,2460,2023-08-27T12:13:02.774Z,22,11
721,4035,2023-08-27T12:13:02.774Z,23,50
8686,2407,2023-08-27T12:13:02.774Z,24,88
-509,1153,2023-08-27T12:13:02.774Z,27,43
5824,383,2023-08-27T12:13:02.774Z,31,3
2462,1693,2023-08-27T12:13:02.774Z,40,22
814,4282,2023-08-27T12:13:02.774Z,44,51
5273,3126,2023-08-27T12:13:02.774Z,55,79
867,4420,2023-08-27T12:13:02.774Z,63,51
2237,6380,2023-08-27T12:13:02.774Z,77,58
1774,4424,2023-08-27T12:13:02.774Z,81,63
1329,675,2023-08-27T12:13:03.014Z,1,28
1480,-1396,2023-08-27T12:13:03.014Z,2,32
378,3116,2023-08-27T12:13:03.014Z,4,48
547,3576,2023-08-27T12:13:03.014Z,11,49
4425,2402,2023-08-27T12:13:03.014Z,14,17
649,2882,2023-08-27T12:13:03.014Z,16,68
5989,2641,2023-08-27T12:13:03.014Z,18,13
1387,5735,2023-08-27T12:13:03.014Z,20,54
7091,2496,2023-08-27T12:13:03.014Z,22,11
729,4058,2023-08-27T12:13:03.014Z,23,50
8651,2263,2023-08-27T12:13:03.014Z,24,89
-463,1272,2023-08-27T12:13:03.014Z,27,44
5779,419,2023-08-27T12:13:03.014Z,31,3
2372,1648,2023-08-27T12:13:03.014Z,40,22
814,4282,2023-08-27T12:13:03.014Z,44,51
5433,3222,2023-08-27T12:13:03.014Z,55,79
875,4442,2023-08-27T12:13:03.014Z,63,51
2250,6321,2023-08-27T12:13:03.014Z,77,58
1788,4276,2023-08-27T12:13:03.014Z,81,63
1348,565,2023-08-27T12:13:03.234Z,1,28
1416,-1465,2023-08-27T12:13:03.234Z,2,33
383,3129,2023-08-27T12:13:03.234Z,4,48
-237,1858,2023-08-27T12:13:03.234Z,10,45
554,3595,2023-08-27T12:13:03.234Z,11,49
4278,2357,2023-08-27T12:13:03.234Z,14,17
668,2808,2023-08-27T12:13:03.234Z,16,68
5862,2640,2023-08-27T12:13:03.234Z,18,14
1404,5780,2023-08-27T12:13:03.234Z,20,54
7007,2520,2023-08-27T12:13:03.234Z,22,11
737,4078,2023-08-27T12:13:03.234Z,23,50
8599,2136,2023-08-27T12:13:03.234Z,24,89
-424,1373,2023-08-27T12:13:03.234Z,27,44
5704,483,2023-08-27T12:13:03.234Z,31,3
2296,1610,2023-08-27T12:13:03.234Z,40,22
814,4282,2023-08-27T12:13:03.234Z,44,51
5578,3312,2023-08-27T12:13:03.234Z,55,80
882,4462,2023-08-27T12:13:03.234Z,63,51
2250,6267,2023-08-27T12:13:03.234Z,77,59
1799,4149,2023-08-27T12:13:03.234Z,81,64
1366,462,2023-08-27T12:13:03.413Z,1,28
1348,-1518,2023-08-27T12:13:03.413Z,2,33
388,3142,2023-08-27T12:13:03.413Z,4,48
-199,1958,2023-08-27T12:13:03.413Z,10,45
560,3610,2023-08-27T12:13:03.413Z,11,49
4158,2316,2023-08-27T12:13:03.413Z,14,18
694,2755,2023-08-27T12:13:03.413Z,16,68
5755,2637,2023-08-27T12:13:03.413Z,18,14
1419,5820,2023-08-27T12:13:03.413Z,20,55
6919,2539,2023-08-27T12:13:03.413Z,22,11
743,4095,2023-08-27T12:13:03.413Z,23,50
8544,2033,2023-08-27T12:13:03.413Z,24,89
-394,1451,2023-08-27T12:13:03.413Z,27,44
5650,537,2023-08-27T12:13:03.413Z,31,3
2237,1583,2023-08-27T12:13:03.413Z,40,22
814,4282,2023-08-27T12:13:03.413Z,44,51
5700,3382,2023-08-27T12:13:03.413Z,55,80
889,4478,2023-08-27T12:13:03.413Z,63,51
2241,6221,2023-08-27T12:13:03.413Z,77,59
1802,4052,2023-08-27T12:13:03.413Z,81,64
1381,376,2023-08-27T12:13:03.574Z,1,28
1286,-1551,2023-08-27T12:13:03.574Z,2,33
392,3155,2023-08-27T12:13:03.574Z,4,48
-170,2032,2023-08-27T12:13:03.574Z,10,45
565,3626,2023-08-27T12:13:03.574Z,11,49
4038,2272,2023-08-27T12:13:03.574Z,14,18
732,2710,2023-08-27T12:13:03.574Z,16,68
5646,2631,2023-08-27T12:13:03.574Z,18,14
1436,5863,2023-08-27T12:13:03.574Z,20,55
6840,2553,2023-08-27T12:13:03.574Z,22,11
750,4112,2023-08-27T12:13:03.574Z,23,50
8483,1933,2023-08-27T12:13:03.574Z,24,90
-365,1525,2023-08-27T12:13:03.574Z,27,44
5605,591,2023-08-27T12:13:03.574Z,31,3
2176,1560,2023-08-27T12:13:03.574Z,40,23
814,4282,2023-08-27T12:13:03.574Z,44,51
5823,3445,2023-08-27T12:13:03.574Z,55,80
895,4495,2023-08-27T12:13:03.574Z,63,51
2227,6173,2023-08-27T12:13:03.574Z,77,59
1796,3962,2023-08-27T12:13:03.574Z,81,64
1409,216,2023-08-27T12:13:03.874Z,1,29
1158,-1591,2023-08-27T12:13:03.874Z,2,33
402,3180,2023-08-27T12:13:03.874Z,4,48
-121,2161,2023-08-27T12:13:03.874Z,10,46
576,3653,2023-08-27T12:13:03.874Z,11,49
3780,2176,2023-08-27T12:13:03.874Z,14,19
811,2648,2023-08-27T12:13:03.874Z,16,68
5461,2615,2023-08-27T12:13:03.874Z,18,15
1466,5941,2023-08-27T12:13:03.874Z,20,55
6709,2572,2023-08-27T12:13:03.874Z,22,12
760,4140,2023-08-27T12:13:03.874Z,23,50
8379,1767,2023-08-27T12:13:03.874Z,24,90
-321,1639,2023-08-27T12:13:03.874Z,27,44
5546,684,2023-08-27T12:13:03.874Z,31,4
2089,1545,2023-08-27T12:13:03.874Z,40,23
814,4282,2023-08-27T12:13:03.874Z,44,51
6039,3531,2023-08-27T12:13:03.874Z,55,81
905,4522,2023-08-27T12:13:03.874Z,63,51
2200,6090,2023-08-27T12:13:03.874Z,77,59
1760,3823,2023-08-27T12:13:03.874Z,81,64
1428,101,2023-08-27T12:13:04.074Z,1,29
1070,-1603,2023-08-27T12:13:04.074Z,2,33
409,3198,2023-08-27T12:13:04.074Z,4,48
-101,2211,2023-08-27T12:13:04.074Z,10,46
583,3672,2023-08-27T12:13:04.074Z,11,49
3643,2128,2023-08-27T12:13:04.074Z,14,19
871,2617,2023-08-27T12:13:04.074Z,16,68
5336,2602,2023-08-27T12:13:04.074Z,18,15
1488,5998,2023-08-27T12:13:04.074Z,20,55
6614,2585,2023-08-27T12:13:04.074Z,22,12
767,4158,2023-08-27T12:13:04.074Z,23,51
8308,1656,2023-08-27T12:13:04.074Z,24,90
-293,1712,2023-08-27T12:13:04.074Z,27,45
5520,749,2023-08-27T12:13:04.074Z,31,4
2032,1553,2023-08-27T12:13:04.074Z,40,23
814,4282,2023-08-27T12:13:04.074Z,44,51
6189,3571,2023-08-27T12:13:04.074Z,55,81
912,4541,2023-08-27T12:13:04.074Z,63,51
2182,6030,2023-08-27T12:13:04.074Z,77,59
1714,3740,2023-08-27T12:13:04.074Z,81,65
1442,25,2023-08-27T12:13:04.214Z,1,29
1008,-1605,2023-08-27T12:13:04.214Z,2,33
413,3210,2023-08-27T12:13:04.214Z,4,48
-84,2257,2023-08-27T12:13:04.214Z,10,46
587,3683,2023-08-27T12:13:04.214Z,11,49
3547,2098,2023-08-27T12:13:04.214Z,14,19
910,2604,2023-08-27T12:13:04.214Z,16,69
5261,2592,2023-08-27T12:13:04.214Z,18,15
1502,6033,2023-08-27T12:13:04.214Z,20,55
6550,2594,2023-08-27T12:13:04.214Z,22,12
772,4169,2023-08-27T12:13:04.214Z,23,51
8266,1589,2023-08-27T12:13:04.214Z,24,91
-278,1753,2023-08-27T12:13:04.214Z,27,45
5512,788,2023-08-27T12:13:04.214Z,31,4
1997,1568,2023-08-27T12:13:04.214Z,40,23
814,4282,2023-08-27T12:13:04.214Z,44,51
6282,3589,2023-08-27T12:13:04.214Z,55,81
916,4552,2023-08-27T12:13:04.214Z,63,51
2169,5991,2023-08-27T12:13:04.214Z,77,59
1679,3695,2023-08-27T12:13:04.214Z,81,65
1477,-177,2023-08-27T12:13:04.554Z,1,29
840,-1601,2023-08-27T12:13:04.554Z,2,34
426,3244,2023-08-27T12:13:04.554Z,4,48
-131,1944,2023-08-27T12:13:04.554Z,10,45
601,3718,2023-08-27T12:13:04.554Z,11,49
3304,2024,2023-08-27T12:13:04.554Z,14,20
1027,2587,2023-08-27T12:13:04.554Z,16,69
5043,2556,2023-08-27T12:13:04.554Z,18,16
1542,6137,2023-08-27T12:13:04.554Z,20,55
6379,2615,2023-08-27T12:13:04.554Z,22,13
802,4251,2023-08-27T12:13:04.554Z,23,51
8146,1396,2023-08-27T12:13:04.554Z,24,91
-236,1861,2023-08-27T12:13:04.554Z,27,45
5520,896,2023-08-27T12:13:04.554Z,31,4
1913,1632,2023-08-27T12:13:04.554Z,40,23
814,4282,2023-08-27T12:13:04.554Z,44,51
6546,3616,2023-08-27T12:13:04.554Z,55,82
928,4583,2023-08-27T12:13:04.554Z,63,52
2130,5869,2023-08-27T12:13:04.554Z,77,60
1558,3592,2023-08-27T12:13:04.554Z,81,65
1496,-287,2023-08-27T12:13:04.734Z,1,30
748,-1597,2023-08-27T12:13:04.734Z,2,34
433,3262,2023-08-27T12:13:04.734Z,4,48
-103,2001,2023-08-27T12:13:04.734Z,10,45
608,3737,2023-08-27T12:13:04.734Z,11,49
3178,1983,2023-08-27T12:13:04.734Z,14,20
1093,2591,2023-08-27T12:13:04.734Z,16,69
4926,2532,2023-08-27T12:13:04.734Z,18,16
1562,6189,2023-08-27T12:13:04.734Z,20,55
6283,2624,2023-08-27T12:13:04.734Z,22,13
809,4268,2023-08-27T12:13:04.734Z,23,51
8084,1291,2023-08-27T12:13:04.734Z,24,91
-215,1915,2023-08-27T12:13:04.734Z,27,45
5544,950,2023-08-27T12:13:04.734Z,31,4
1872,1669,2023-08-27T12:13:04.734Z,40,24
814,4282,2023-08-27T12:13:04.734Z,44,51
6688,3623,2023-08-27T12:13:04.734Z,55,82
935,4600,2023-08-27T12:13:04.734Z,63,52
2107,5798,2023-08-27T12:13:04.734Z,77,60
1485,3549,2023-08-27T12:13:04.734Z,81,65
1518,-410,2023-08-27T12:13:04.934Z,1,30
643,-1592,2023-08-27T12:13:04.934Z,2,34
440,3281,2023-08-27T12:13:04.934Z,4,48
-74,2060,2023-08-27T12:13:04.934Z,10,45
616,3760,2023-08-27T12:13:04.934Z,11,50
3037,1935,2023-08-27T12:13:04.934Z,14,20
1170,2606,2023-08-27T12:13:04.934Z,16,69
4795,2502,2023-08-27T12:13:04.934Z,18,16
1584,6246,2023-08-27T12:13:04.934Z,20,56
6172,2633,2023-08-27T12:13:04.934Z,22,13
816,4286,2023-08-27T12:13:04.934Z,23,51
8018,1172,2023-08-27T12:13:04.934Z,24,92
-193,1973,2023-08-27T12:13:04.934Z,27,45
5580,1006,2023-08-27T12:13:04.934Z,31,5
1828,1707,2023-08-27T12:13:04.934Z,40,24
814,4282,2023-08-27T12:13:04.934Z,44,51
6846,3627,2023-08-27T12:13:04.934Z,55,83
942,4619,2023-08-27T12:13:04.934Z,63,52
2081,5716,2023-08-27T12:13:04.934Z,77,60
1542,-547,2023-08-27T12:13:05.154Z,1,30
526,-1585,2023-08-27T12:13:05.154Z,2,35
496,3433,2023-08-27T12:13:05.154Z,4,49
-44,2120,2023-08-27T12:13:05.154Z,10,46
626,3784,2023-08-27T12:13:05.154Z,11,50
2886,1878,2023-08-27T12:13:05.154Z,14,21
1254,2628,2023-08-27T12:13:05.154Z,16,69
4650,2465,2023-08-27T12:13:05.154Z,18,16
1608,6306,2023-08-27T12:13:05.154Z,20,56
6048,2639,2023-08-27T12:13:05.154Z,22,13
824,4306,2023-08-27T12:13:05.154Z,23,51
7950,1038,2023-08-27T12:13:05.154Z,24,92
-170,2033,2023-08-27T12:13:05.154Z,27,45
5624,1061,2023-08-27T12:13:05.154Z,31,5
1774,1742,2023-08-27T12:13:05.154Z,40,24
814,4282,2023-08-27T12:13:05.154Z,44,51
7019,3628,2023-08-27T12:13:05.154Z,55,83
951,4643,2023-08-27T12:13:05.154Z,63,52
2045,5594,2023-08-27T12:13:05.154Z,77,60
1302,3468,2023-08-27T12:13:05.154Z,81,66
1561,-658,2023-08-27T12:13:05.334Z,1,31
427,-1578,2023-08-27T12:13:05.334Z,2,35
506,3464,2023-08-27T12:13:05.334Z,4,49
-20,2168,2023-08-27T12:13:05.334Z,10,46
633,3805,2023-08-27T12:13:05.334Z,11,50
2767,1830,2023-08-27T12:13:05.334Z,14,21
1326,2649,2023-08-27T12:13:05.334Z,16,70
4531,2433,2023-08-27T12:13:05.334Z,18,17
1624,6349,2023-08-27T12:13:05.334Z,20,56
5944,2641,2023-08-27T12:13:05.334Z,22,13
830,4323,2023-08-27T12:13:05.334Z,23,51
7899,926,2023-08-27T12:13:05.334Z,24,92
-152,2080,2023-08-27T12:13:05.334Z,27,45
5664,1102,2023-08-27T12:13:05.334Z,31,5
1726,1766,2023-08-27T12:13:05.334Z,40,24
815,4283,2023-08-27T12:13:05.334Z,44,51
7161,3628,2023-08-27T12:13:05.334Z,55,83
958,4660,2023-08-27T12:13:05.334Z,63,52
2030,5426,2023-08-27T12:13:05.334Z,77,61
1220,3437,2023-08-27T12:13:05.334Z,81,66
1591,-846,2023-08-27T12:13:05.594Z,1,31
223,-1552,2023-08-27T12:13:05.594Z,2,35
517,3499,2023-08-27T12:13:05.594Z,4,49
30,2259,2023-08-27T12:13:05.594Z,10,46
667,3893,2023-08-27T12:13:05.594Z,11,50
2566,1742,2023-08-27T12:13:05.594Z,14,22
1480,2695,2023-08-27T12:13:05.594Z,16,70
4292,2361,2023-08-27T12:13:05.594Z,18,17
1655,6429,2023-08-27T12:13:05.594Z,20,56
5728,2635,2023-08-27T12:13:05.594Z,22,14
842,4356,2023-08-27T12:13:05.594Z,23,51
7800,702,2023-08-27T12:13:05.594Z,24,93
-117,2171,2023-08-27T12:13:05.594Z,27,46
5753,1178,2023-08-27T12:13:05.594Z,31,5
1617,1793,2023-08-27T12:13:05.594Z,40,24
818,4291,2023-08-27T12:13:05.594Z,44,51
7434,3623,2023-08-27T12:13:05.594Z,55,84
970,4694,2023-08-27T12:13:05.594Z,63,52
1962,5252,2023-08-27T12:13:05.594Z,77,61
1053,3375,2023-08-27T12:13:05.594Z,81,66
1599,-916,2023-08-27T12:13:05.894Z,1,31
108,-1527,2023-08-27T12:13:05.894Z,2,36
524,3517,2023-08-27T12:13:05.894Z,4,49
59,2308,2023-08-27T12:13:05.894Z,10,46
675,3915,2023-08-27T12:13:05.894Z,11,50
2472,1698,2023-08-27T12:13:05.894Z,14,22
1569,2724,2023-08-27T12:13:05.894Z,16,70
4159,2316,2023-08-27T12:13:05.894Z,18,18
1674,6468,2023-08-27T12:13:05.894Z,20,56
5604,2628,2023-08-27T12:13:05.894Z,22,14
849,4374,2023-08-27T12:13:05.894Z,23,51
7746,583,2023-08-27T12:13:05.894Z,24,93
-110,2187,2023-08-27T12:13:05.894Z,27,46
5809,1217,2023-08-27T12:13:05.894Z,31,5
1556,1795,2023-08-27T12:13:05.894Z,40,24
820,4297,2023-08-27T12:13:05.894Z,44,51
7586,3616,2023-08-27T12:13:05.894Z,55,84
977,4712,2023-08-27T12:13:05.894Z,63,52
1918,5156,2023-08-27T12:13:05.894Z,77,61
965,3339,2023-08-27T12:13:05.894Z,81,67
1603,-1025,2023-08-27T12:13:06.114Z,1,31
-24,-1488,2023-08-27T12:13:06.114Z,2,36
532,3537,2023-08-27T12:13:06.114Z,4,49
91,2361,2023-08-27T12:13:06.114Z,10,46
685,3940,2023-08-27T12:13:06.114Z,11,50
2380,1652,2023-08-27T12:13:06.114Z,14,22
1625,2746,2023-08-27T12:13:06.114Z,16,70
4012,2263,2023-08-27T12:13:06.114Z,18,18
1701,6504,2023-08-27T12:13:06.114Z,20,56
5466,2616,2023-08-27T12:13:06.114Z,22,15
857,4394,2023-08-27T12:13:06.114Z,23,51
7688,463,2023-08-27T12:13:06.114Z,24,94
-89,2241,2023-08-27T12:13:06.114Z,27,46
5874,1257,2023-08-27T12:13:06.114Z,31,5
1491,1788,2023-08-27T12:13:06.114Z,40,24
818,4292,2023-08-27T12:13:06.114Z,44,51
7746,3603,2023-08-27T12:13:06.114Z,55,85
985,4733,2023-08-27T12:13:06.114Z,63,52
1872,5046,2023-08-27T12:13:06.114Z,77,62
875,3296,2023-08-27T12:13:06.114Z,81,67
1596,-1121,2023-08-27T12:13:06.314Z,1,32
-140,-1447,2023-08-27T12:13:06.314Z,2,36
539,3556,2023-08-27T12:13:06.314Z,4,49
119,2408,2023-08-27T12:13:06.314Z,10,46
693,3962,2023-08-27T12:13:06.314Z,11,50
2304,1614,2023-08-27T12:13:06.314Z,14,22
1720,2783,2023-08-27T12:13:06.314Z,16,70
3879,2213,2023-08-27T12:13:06.314Z,18,18
1730,6532,2023-08-27T12:13:06.314Z,20,56
5339,2602,2023-08-27T12:13:06.314Z,22,15
864,4413,2023-08-27T12:13:06.314Z,23,51
7630,364,2023-08-27T12:13:06.314Z,24,94
-158,1890,2023-08-27T12:13:06.314Z,27,45
5938,1290,2023-08-27T12:13:06.314Z,31,6
1435,1774,2023-08-27T12:13:06.314Z,40,25
806,4259,2023-08-27T12:13:06.314Z,44,51
7884,3583,2023-08-27T12:13:06.314Z,55,85
992,4751,2023-08-27T12:13:06.314Z,63,52
1834,4942,2023-08-27T12:13:06.314Z,77,62
829,3267,2023-08-27T12:13:06.314Z,81,67
1578,-1203,2023-08-27T12:13:06.494Z,1,32
-243,-1404,2023-08-27T12:13:06.494Z,2,36
545,3572,2023-08-27T12:13:06.494Z,4,49
144,2448,2023-08-27T12:13:06.494Z,10,46
700,3981,2023-08-27T12:13:06.494Z,11,50
2238,1583,2023-08-27T12:13:06.494Z,14,22
